order_id,order_date,city,region_name,federal_district,category,channel,quantity,price,discount,revenue,delivery_days,returned,rating
ORD-2025-05220,2025-03-12,Чебаркуль,Челябинская область,Уральский,Электроника,web,1,14330,0.0,14330,5,False,4.8
ORD-2025-01623,2025-03-12,Туран,Республика Тыва,Сибирский,Детские товары,call_center,1,4360,0.0,4360,5,False,4.0
ORD-2025-01538,2025-03-12,Заозерный,Красноярский край,Сибирский,Детские товары,web,1,9450,0.0,9450,7,False,4.1
ORD-2025-00586,2025-03-13,Суздаль,Владимирская область,Центральный,Услуги,web,1,11900,0.0,11900,3,False,4.9
ORD-2025-00589,2025-03-13,Михайлов,Рязанская область,Центральный,Дом и ремонт,web,1,5550,0.0,5550,2,False,4.0
ORD-2025-01320,2025-03-13,Вязьма,Смоленская область,Центральный,Авто,web,1,34490,0.0,34490,2,False,4.5
ORD-2025-04426,2025-03-13,Урай,Тюменская область,Уральский,Дом и ремонт,web,1,6140,0.0,6140,4,False,4.6
ORD-2025-03099,2025-03-13,Усинск,Республика Коми,Северо-Западный,Хобби и спорт,mobile_app,1,5230,0.0,5230,4,False,4.1
ORD-2025-00387,2025-03-13,Первоуральск,Свердловская область,Уральский,Хобби и спорт,mobile_app,1,10270,0.1,9243,3,True,3.8
ORD-2025-00032,2025-03-13,Тейково,Ивановская область,Центральный,Услуги,partner,1,6360,0.0,6360,4,False,4.9
ORD-2025-05008,2025-03-13,Сургут,Тюменская область,Уральский,Электроника,mobile_app,1,9460,0.0,9460,2,False,5.0
ORD-2025-05447,2025-03-13,Железногорск,Курская область,Центральный,Электроника,web,1,18460,0.05,17537,3,False,3.7
ORD-2025-03909,2025-03-13,Южно-Сахалинск,Сахалинская область,Дальневосточный,Электроника,call_center,1,11250,0.15,9562,6,False,4.6
ORD-2025-05471,2025-03-13,Обнинск,Калужская область,Центральный,Электроника,mobile_app,1,9130,0.0,9130,4,False,4.4
ORD-2025-04559,2025-03-13,Белорецк,Республика Башкортостан,Приволжский,Хобби и спорт,mobile_app,1,1970,0.15,1674,3,False,4.4
ORD-2025-05454,2025-03-13,Асбест,Свердловская область,Уральский,Авто,mobile_app,1,35880,0.15,30498,5,False,4.3
ORD-2025-03002,2025-03-13,Долгопрудный,Московская область,Центральный,Дом и ремонт,partner,1,5300,0.1,4770,4,False,4.5
ORD-2025-03783,2025-03-13,Красноярск,Красноярский край,Сибирский,Одежда,mobile_app,1,1820,0.0,1820,4,True,4.4
ORD-2025-01149,2025-03-13,Черемхово,Иркутская область,Сибирский,Электроника,web,1,22020,0.0,22020,7,False,3.7
ORD-2025-02160,2025-03-13,Ишим,Тюменская область,Уральский,Услуги,partner,2,6770,0.05,12863,4,False,4.3
ORD-2025-02225,2025-03-13,Москва,Москва,Центральный,Дом и ремонт,mobile_app,2,7110,0.0,14220,1,False,4.8
ORD-2025-04679,2025-03-13,Ишимбай,Республика Башкортостан,Приволжский,Дом и ремонт,web,3,10200,0.1,27540,1,False,4.0
ORD-2025-01832,2025-03-13,Давлеканово,Республика Башкортостан,Приволжский,Дом и ремонт,mobile_app,2,3200,0.05,6080,2,False,5.0
ORD-2025-02507,2025-03-13,Дрезна,Московская область,Центральный,Электроника,mobile_app,1,16930,0.0,16930,2,False,4.9
ORD-2025-01868,2025-03-13,Анива,Сахалинская область,Дальневосточный,Одежда,mobile_app,1,3420,0.05,3249,4,True,3.8
ORD-2025-03052,2025-03-13,Заречный,Пензенская область,Приволжский,Электроника,web,1,27250,0.1,24525,6,False,5.0
ORD-2025-05262,2025-03-13,Сосногорск,Республика Коми,Северо-Западный,Детские товары,call_center,2,3120,0.05,5928,1,False,4.0
ORD-2025-04001,2025-03-13,Ачинск,Красноярский край,Сибирский,Электроника,mobile_app,1,31360,0.05,29792,5,False,4.5
ORD-2025-04994,2025-03-13,Кемерово,Кемеровская область - Кузбасс,Сибирский,Хобби и спорт,web,1,9910,0.0,9910,8,False,4.1
ORD-2025-02595,2025-03-13,Осташков,Тверская область,Центральный,Хобби и спорт,web,1,4730,0.0,4730,4,False,4.9
ORD-2025-05160,2025-03-13,Жиздра,Калужская область,Центральный,Авто,mobile_app,1,14760,0.0,14760,3,False,5.0
ORD-2025-01575,2025-03-13,Владимир,Владимирская область,Центральный,Одежда,mobile_app,1,6220,0.0,6220,2,False,4.7
ORD-2025-02557,2025-03-13,Родники,Ивановская область,Центральный,Хобби и спорт,partner,2,3710,0.0,7420,3,False,4.4
ORD-2025-01448,2025-03-13,Углич,Ярославская область,Центральный,Хобби и спорт,web,1,6650,0.05,6318,3,False,5.0
ORD-2025-02898,2025-03-13,Белгород,Белгородская область,Центральный,Электроника,mobile_app,2,33370,0.0,66740,2,False,5.0
ORD-2025-05216,2025-03-13,Югорск,Тюменская область,Уральский,Электроника,mobile_app,1,19060,0.1,17154,3,False,5.0
ORD-2025-00619,2025-03-13,Тихорецк,Краснодарский край,Южный,Электроника,mobile_app,1,22060,0.0,22060,4,False,4.0
ORD-2025-05011,2025-03-13,Воронеж,Воронежская область,Центральный,Электроника,mobile_app,1,12960,0.0,12960,2,True,3.7
ORD-2025-00617,2025-03-13,Чердынь,Пермский край,Приволжский,Авто,mobile_app,1,16480,0.0,16480,6,False,4.0
ORD-2025-04727,2025-03-13,Николаевск,Волгоградская область,Южный,Дом и ремонт,web,1,4040,0.0,4040,3,False,4.7
ORD-2025-00655,2025-03-13,Балаково,Саратовская область,Приволжский,Хобби и спорт,mobile_app,1,6700,0.15,5695,3,False,4.6
ORD-2025-01611,2025-03-14,Люберцы,Московская область,Центральный,Авто,mobile_app,1,11030,0.05,10478,3,True,4.3
ORD-2025-00102,2025-03-14,Ростов-на-Дону,Ростовская область,Южный,Хобби и спорт,mobile_app,1,8090,0.15,6876,2,False,4.8
ORD-2025-04063,2025-03-14,Тайшет,Иркутская область,Сибирский,Электроника,mobile_app,1,21060,0.1,18954,5,True,3.5
ORD-2025-00494,2025-03-14,Анива,Сахалинская область,Дальневосточный,Одежда,partner,1,4860,0.0,4860,5,False,4.4
ORD-2025-04722,2025-03-14,Сланцы,Ленинградская область,Северо-Западный,Электроника,web,1,11740,0.1,10566,5,False,4.9
ORD-2025-04026,2025-03-14,Невинномысск,Ставропольский край,Северо-Кавказский,Дом и ремонт,web,2,4860,0.1,8748,5,False,4.7
ORD-2025-01327,2025-03-14,Москва,Москва,Центральный,Электроника,mobile_app,1,10520,0.1,9468,1,False,4.0
ORD-2025-04271,2025-03-14,Новоалександровск,Ставропольский край,Северо-Кавказский,Хобби и спорт,partner,1,8760,0.0,8760,3,False,5.0
ORD-2025-02907,2025-03-14,Торжок,Тверская область,Центральный,Авто,mobile_app,1,20030,0.1,18027,2,False,4.6
ORD-2025-02018,2025-03-14,Мытищи,Московская область,Центральный,Хобби и спорт,web,1,5040,0.0,5040,5,True,3.6
ORD-2025-00306,2025-03-14,Новошахтинск,Ростовская область,Южный,Дом и ремонт,mobile_app,1,4500,0.05,4275,2,False,5.0
ORD-2025-05667,2025-03-14,Ангарск,Иркутская область,Сибирский,Одежда,web,1,2540,0.1,2286,5,False,4.2
ORD-2025-05492,2025-03-14,Ревда,Свердловская область,Уральский,Авто,web,1,19370,0.0,19370,3,False,4.8
ORD-2025-03967,2025-03-14,Козьмодемьянск,Республика Марий Эл,Приволжский,Электроника,web,1,9890,0.0,9890,3,True,3.6
ORD-2025-01393,2025-03-14,Северск,Томская область,Сибирский,Электроника,partner,1,18290,0.0,18290,6,False,4.2
ORD-2025-01367,2025-03-14,Сызрань,Самарская область,Приволжский,Хобби и спорт,mobile_app,1,16340,0.0,16340,2,False,4.1
ORD-2025-01876,2025-03-14,Томск,Томская область,Сибирский,Электроника,mobile_app,1,25260,0.05,23997,7,False,4.4
ORD-2025-01867,2025-03-14,Сураж,Брянская область,Центральный,Детские товары,partner,1,1570,0.0,1570,3,False,4.6
ORD-2025-01875,2025-03-14,Лениногорск,Республика Татарстан,Приволжский,Электроника,mobile_app,1,13580,0.0,13580,7,False,4.1
ORD-2025-01179,2025-03-14,Лениногорск,Республика Татарстан,Приволжский,Одежда,mobile_app,1,2850,0.1,2565,1,False,4.0
ORD-2025-00892,2025-03-14,Тулун,Иркутская область,Сибирский,Электроника,partner,1,35090,0.0,35090,4,False,4.1
ORD-2025-03505,2025-03-14,Острогожск,Воронежская область,Центральный,Одежда,mobile_app,2,7350,0.0,14700,13,False,4.1
ORD-2025-02371,2025-03-14,Азов,Ростовская область,Южный,Дом и ремонт,mobile_app,1,10680,0.05,10146,3,False,4.3
ORD-2025-03183,2025-03-14,Губкинский,Тюменская область,Уральский,Одежда,mobile_app,1,4270,0.0,4270,4,False,5.0
ORD-2025-02687,2025-03-14,Миасс,Челябинская область,Уральский,Детские товары,mobile_app,1,2340,0.0,2340,4,False,4.9
ORD-2025-05983,2025-03-14,Александровск-Сахалинский,Сахалинская область,Дальневосточный,Электроника,partner,1,25500,0.0,25500,5,False,4.5
ORD-2025-03096,2025-03-14,Вихоревка,Иркутская область,Сибирский,Электроника,web,1,9030,0.05,8578,4,False,4.8
ORD-2025-05054,2025-03-14,Пермь,Пермский край,Приволжский,Электроника,mobile_app,2,11910,0.05,22629,1,False,4.5
ORD-2025-03300,2025-03-14,Фрязино,Московская область,Центральный,Одежда,mobile_app,1,2670,0.0,2670,3,False,4.1
ORD-2025-00761,2025-03-14,Одинцово,Московская область,Центральный,Одежда,web,1,3340,0.0,3340,3,False,4.9
ORD-2025-05101,2025-03-14,Курган,Курганская область,Уральский,Услуги,mobile_app,2,5840,0.0,11680,3,False,4.1
ORD-2025-03521,2025-03-15,Оренбург,Оренбургская область,Приволжский,Услуги,partner,1,12170,0.0,12170,6,False,4.4
ORD-2025-01172,2025-03-15,Нефтекумск,Ставропольский край,Северо-Кавказский,Услуги,mobile_app,1,9220,0.0,9220,2,False,5.0
ORD-2025-01177,2025-03-15,Химки,Московская область,Центральный,Хобби и спорт,web,2,4540,0.05,8626,2,False,4.2
ORD-2025-00411,2025-03-15,Старая Купавна,Московская область,Центральный,Дом и ремонт,mobile_app,1,10630,0.15,9036,4,False,4.8
ORD-2025-00609,2025-03-15,Миасс,Челябинская область,Уральский,Дом и ремонт,partner,1,30920,0.0,30920,3,False,4.4
ORD-2025-02143,2025-03-15,Тамбов,Тамбовская область,Центральный,Одежда,partner,1,7860,0.1,7074,5,False,4.6
ORD-2025-00800,2025-03-15,Барнаул,Алтайский край,Сибирский,Хобби и спорт,partner,1,6140,0.0,6140,5,False,4.5
ORD-2025-04571,2025-03-15,Смоленск,Смоленская область,Центральный,Дом и ремонт,web,1,5400,0.1,4860,3,False,4.7
ORD-2025-00613,2025-03-15,Казань,Республика Татарстан,Приволжский,Дом и ремонт,mobile_app,1,7980,0.0,7980,1,False,4.1
ORD-2025-03115,2025-03-15,Видное,Московская область,Центральный,Одежда,mobile_app,1,5350,0.0,5350,2,False,5.0
ORD-2025-02555,2025-03-15,Пикалево,Ленинградская область,Северо-Западный,Детские товары,mobile_app,1,2440,0.1,2196,3,False,4.7
ORD-2025-02545,2025-03-15,Нерехта,Костромская область,Центральный,Электроника,mobile_app,3,12050,0.0,36150,2,False,4.7
ORD-2025-00461,2025-03-15,Чебоксары,Чувашская Республика,Приволжский,Дом и ремонт,call_center,1,4530,0.0,4530,4,False,5.0
ORD-2025-03474,2025-03-15,Ужур,Красноярский край,Сибирский,Детские товары,web,3,3190,0.05,9092,4,False,4.5
ORD-2025-05227,2025-03-15,Заринск,Алтайский край,Сибирский,Дом и ремонт,web,1,3520,0.0,3520,3,False,4.9
ORD-2025-02013,2025-03-15,Исилькуль,Омская область,Сибирский,Авто,web,1,22960,0.0,22960,3,False,4.3
ORD-2025-03134,2025-03-15,Суровикино,Волгоградская область,Южный,Авто,mobile_app,1,10690,0.1,9621,3,False,4.6
ORD-2025-04593,2025-03-15,Волхов,Ленинградская область,Северо-Западный,Дом и ремонт,mobile_app,2,10550,0.0,21100,4,False,4.5
ORD-2025-01616,2025-03-15,Холмск,Сахалинская область,Дальневосточный,Электроника,partner,1,39850,0.0,39850,7,False,4.5
ORD-2025-03707,2025-03-15,Чита,Забайкальский край,Дальневосточный,Детские товары,mobile_app,1,3200,0.05,3040,5,False,4.9
ORD-2025-05533,2025-03-15,Белгород,Белгородская область,Центральный,Авто,mobile_app,1,14530,0.0,14530,4,False,5.0
ORD-2025-03562,2025-03-15,Нижний Новгород,Нижегородская область,Приволжский,Авто,web,1,10140,0.05,9633,1,False,4.8
ORD-2025-05782,2025-03-15,Новодвинск,Архангельская область,Северо-Западный,Авто,mobile_app,1,29610,0.1,26649,3,False,4.1
ORD-2025-02064,2025-03-15,Череповец,Вологодская область,Северо-Западный,Хобби и спорт,partner,2,8770,0.05,16663,2,False,4.6
ORD-2025-05424,2025-03-15,Нижневартовск,Тюменская область,Уральский,Детские товары,mobile_app,2,1970,0.1,3546,5,False,4.5
ORD-2025-05769,2025-03-15,Голицыно,Московская область,Центральный,Авто,mobile_app,1,14680,0.0,14680,2,False,4.1
ORD-2025-00052,2025-03-15,Пятигорск,Ставропольский край,Северо-Кавказский,Электроника,web,1,13520,0.0,13520,2,False,4.5
ORD-2025-00882,2025-03-15,Смоленск,Смоленская область,Центральный,Хобби и спорт,web,1,5800,0.0,5800,4,False,4.6
ORD-2025-05898,2025-03-15,Таштагол,Кемеровская область - Кузбасс,Сибирский,Детские товары,mobile_app,3,2910,0.0,8730,8,False,4.1
ORD-2025-04256,2025-03-15,Тихорецк,Краснодарский край,Южный,Электроника,partner,3,22750,0.0,68250,5,False,4.5
ORD-2025-04382,2025-03-15,Саратов,Саратовская область,Приволжский,Детские товары,web,1,4700,0.0,4700,4,False,4.3
ORD-2025-00638,2025-03-15,Дубна,Московская область,Центральный,Электроника,mobile_app,1,27590,0.0,27590,4,False,4.4
ORD-2025-05414,2025-03-15,Фрязино,Московская область,Центральный,Дом и ремонт,partner,1,5320,0.1,4788,3,False,4.3
ORD-2025-01370,2025-03-15,Бахчисарай,Республика Крым,Южный,Услуги,web,1,11790,0.0,11790,4,False,4.6
ORD-2025-02952,2025-03-16,Шебекино,Белгородская область,Центральный,Электроника,web,1,10440,0.0,10440,2,False,4.2
ORD-2025-00881,2025-03-16,Уссурийск,Приморский край,Дальневосточный,Дом и ремонт,mobile_app,2,9530,0.1,17154,5,False,4.2
ORD-2025-01261,2025-03-16,Таганрог,Ростовская область,Южный,Одежда,mobile_app,1,7260,0.0,7260,4,False,4.8
ORD-2025-03106,2025-03-16,Долгопрудный,Московская область,Центральный,Хобби и спорт,partner,1,7900,0.0,7900,3,False,4.3
ORD-2025-00021,2025-03-16,Ленинск,Волгоградская область,Южный,Электроника,mobile_app,1,36540,0.1,32886,3,False,4.7
ORD-2025-05921,2025-03-16,Кстово,Нижегородская область,Приволжский,Детские товары,partner,1,1530,0.05,1454,1,False,4.4
ORD-2025-02562,2025-03-16,Кинешма,Ивановская область,Центральный,Хобби и спорт,mobile_app,2,7020,0.0,14040,3,False,4.4
ORD-2025-03625,2025-03-16,Осинники,Кемеровская область - Кузбасс,Сибирский,Авто,web,2,26300,0.0,52600,6,False,4.6
ORD-2025-02385,2025-03-16,Великий Новгород,Новгородская область,Северо-Западный,Детские товары,web,1,1760,0.0,1760,2,False,5.0
ORD-2025-03666,2025-03-16,Каспийск,Республика Дагестан,Северо-Кавказский,Электроника,mobile_app,2,24170,0.1,43506,3,False,4.7
ORD-2025-02332,2025-03-16,Ульяновск,Ульяновская область,Приволжский,Дом и ремонт,web,1,6380,0.0,6380,5,False,4.8
ORD-2025-01892,2025-03-16,Ульяновск,Ульяновская область,Приволжский,Авто,mobile_app,1,13310,0.0,13310,3,False,5.0
ORD-2025-01663,2025-03-16,Смоленск,Смоленская область,Центральный,Электроника,mobile_app,1,24670,0.0,24670,5,False,4.4
ORD-2025-01561,2025-03-16,Курчалой,Чеченская Республика,Северо-Кавказский,Электроника,mobile_app,1,67320,0.0,67320,3,True,3.3
ORD-2025-05825,2025-03-16,Новозыбков,Брянская область,Центральный,Услуги,web,1,15630,0.0,15630,2,False,4.9
ORD-2025-01626,2025-03-16,Омск,Омская область,Сибирский,Авто,partner,3,25090,0.0,75270,5,False,4.7
ORD-2025-01705,2025-03-16,Видное,Московская область,Центральный,Авто,mobile_app,1,15220,0.0,15220,2,False,4.4
ORD-2025-03624,2025-03-16,Льгов,Курская область,Центральный,Авто,mobile_app,2,18490,0.0,36980,2,True,3.6
ORD-2025-02636,2025-03-16,Ахтубинск,Астраханская область,Южный,Услуги,web,1,10610,0.15,9018,4,False,4.0
ORD-2025-03467,2025-03-16,Кинель,Самарская область,Приволжский,Услуги,mobile_app,1,4670,0.0,4670,2,False,4.7
ORD-2025-00986,2025-03-16,Богородицк,Тульская область,Центральный,Электроника,mobile_app,1,16630,0.0,16630,2,False,4.8
ORD-2025-00454,2025-03-16,Печора,Республика Коми,Северо-Западный,Электроника,mobile_app,1,41060,0.0,41060,3,False,4.1
ORD-2025-00547,2025-03-16,Буйнакск,Республика Дагестан,Северо-Кавказский,Услуги,partner,1,10060,0.05,9557,3,False,4.9
ORD-2025-00508,2025-03-16,Кудымкар,Пермский край,Приволжский,Электроника,web,1,18770,0.05,17832,3,False,4.0
ORD-2025-01105,2025-03-16,Курск,Курская область,Центральный,Одежда,web,1,8820,0.05,8379,1,False,5.0
ORD-2025-02456,2025-03-16,Сокол,Вологодская область,Северо-Западный,Дом и ремонт,web,1,9020,0.0,9020,4,False,4.5
ORD-2025-02982,2025-03-16,Льгов,Курская область,Центральный,Детские товары,mobile_app,1,5620,0.05,5339,2,False,5.0
ORD-2025-00903,2025-03-16,Хотьково,Московская область,Центральный,Детские товары,web,1,3910,0.1,3519,5,False,5.0
ORD-2025-00432,2025-03-16,Ноябрьск,Тюменская область,Уральский,Одежда,mobile_app,1,3970,0.0,3970,5,False,4.6
ORD-2025-02232,2025-03-16,Олонец,Республика Карелия,Северо-Западный,Детские товары,mobile_app,1,3930,0.0,3930,3,False,4.9
ORD-2025-01742,2025-03-16,Владивосток,Приморский край,Дальневосточный,Авто,web,2,24110,0.0,48220,5,False,4.5
ORD-2025-05356,2025-03-16,Абинск,Краснодарский край,Южный,Услуги,mobile_app,1,5510,0.0,5510,2,False,4.1
ORD-2025-03781,2025-03-16,Карабаново,Владимирская область,Центральный,Хобби и спорт,partner,2,6750,0.05,12825,4,False,4.6
ORD-2025-04877,2025-03-16,Сычевка,Смоленская область,Центральный,Услуги,mobile_app,1,4150,0.15,3528,5,False,4.3
ORD-2025-05062,2025-03-17,Лиски,Воронежская область,Центральный,Дом и ремонт,mobile_app,1,5690,0.15,4836,3,False,5.0
ORD-2025-01473,2025-03-17,Майкоп,Республика Адыгея,Южный,Хобби и спорт,web,1,4310,0.05,4094,6,False,4.5
ORD-2025-00245,2025-03-17,Лесозаводск,Приморский край,Дальневосточный,Электроника,mobile_app,1,18260,0.1,16434,7,False,3.7
ORD-2025-01490,2025-03-17,Магнитогорск,Челябинская область,Уральский,Дом и ремонт,web,3,4630,0.05,13196,3,False,5.0
ORD-2025-02872,2025-03-17,Красный Сулин,Ростовская область,Южный,Дом и ремонт,web,1,8870,0.0,8870,3,False,5.0
ORD-2025-03112,2025-03-17,Зеленодольск,Республика Татарстан,Приволжский,Хобби и спорт,mobile_app,1,2150,0.0,2150,5,True,3.7
ORD-2025-05643,2025-03-17,Нягань,Тюменская область,Уральский,Электроника,mobile_app,1,8240,0.0,8240,7,False,4.3
ORD-2025-03996,2025-03-17,Щучье,Курганская область,Уральский,Электроника,web,1,28560,0.05,27132,5,False,3.9
ORD-2025-04849,2025-03-17,Богородицк,Тульская область,Центральный,Электроника,mobile_app,1,14430,0.05,13708,4,False,5.0
ORD-2025-03911,2025-03-17,Шумиха,Курганская область,Уральский,Дом и ремонт,mobile_app,1,6880,0.0,6880,4,False,4.8
ORD-2025-02648,2025-03-17,Подольск,Московская область,Центральный,Электроника,mobile_app,1,13650,0.0,13650,3,False,4.2
ORD-2025-02705,2025-03-17,Крымск,Краснодарский край,Южный,Электроника,mobile_app,2,12480,0.05,23712,3,False,4.3
ORD-2025-00665,2025-03-17,Глазов,Удмуртская Республика,Приволжский,Услуги,mobile_app,1,8390,0.1,7551,4,False,4.7
ORD-2025-01921,2025-03-17,Курган,Курганская область,Уральский,Одежда,web,1,5640,0.1,5076,4,False,4.8
ORD-2025-05251,2025-03-17,Елец,Липецкая область,Центральный,Хобби и спорт,mobile_app,1,8590,0.0,8590,3,False,4.8
ORD-2025-04102,2025-03-17,Воткинск,Удмуртская Республика,Приволжский,Электроника,web,3,11200,0.0,33600,1,True,4.0
ORD-2025-03734,2025-03-17,Билибино,Чукотский автономный округ,Дальневосточный,Дом и ремонт,mobile_app,1,5610,0.0,5610,4,False,4.3
ORD-2025-01515,2025-03-17,Кулебаки,Нижегородская область,Приволжский,Одежда,mobile_app,1,3030,0.0,3030,2,False,5.0
ORD-2025-01940,2025-03-17,Медынь,Калужская область,Центральный,Детские товары,partner,1,1830,0.0,1830,3,False,5.0
ORD-2025-01942,2025-03-17,Лодейное Поле,Ленинградская область,Северо-Западный,Одежда,mobile_app,2,4440,0.0,8880,4,False,5.0
ORD-2025-00187,2025-03-17,Биробиджан,Еврейская автономная область,Дальневосточный,Услуги,partner,2,10190,0.0,20380,5,False,4.1
ORD-2025-00733,2025-03-17,Болотное,Новосибирская область,Сибирский,Электроника,web,2,16880,0.0,33760,5,False,4.8
ORD-2025-04161,2025-03-17,Кемь,Республика Карелия,Северо-Западный,Хобби и спорт,web,1,8610,0.0,8610,3,False,5.0
ORD-2025-01132,2025-03-17,Звенигово,Республика Марий Эл,Приволжский,Услуги,mobile_app,1,2700,0.0,2700,5,False,4.4
ORD-2025-03795,2025-03-17,Давлеканово,Республика Башкортостан,Приволжский,Одежда,mobile_app,1,2760,0.0,2760,8,False,3.8
ORD-2025-00731,2025-03-17,Нижний Новгород,Нижегородская область,Приволжский,Одежда,mobile_app,1,4340,0.1,3906,2,False,4.7
ORD-2025-00017,2025-03-17,Тула,Тульская область,Центральный,Детские товары,mobile_app,1,4290,0.0,4290,3,False,4.2
ORD-2025-03871,2025-03-17,Абакан,Республика Хакасия,Сибирский,Дом и ремонт,web,2,7310,0.0,14620,4,False,4.4
ORD-2025-04542,2025-03-17,Новокузнецк,Кемеровская область - Кузбасс,Сибирский,Дом и ремонт,web,3,12250,0.0,36750,7,False,4.0
ORD-2025-01258,2025-03-17,Чусовой,Пермский край,Приволжский,Детские товары,mobile_app,1,3030,0.15,2576,5,False,5.0
ORD-2025-05529,2025-03-17,Норильск,Красноярский край,Сибирский,Авто,mobile_app,1,12870,0.0,12870,6,False,4.6
ORD-2025-04486,2025-03-17,Сорск,Республика Хакасия,Сибирский,Электроника,web,2,18400,0.1,33120,4,False,4.8
ORD-2025-05940,2025-03-17,Старый Оскол,Белгородская область,Центральный,Авто,web,1,12520,0.1,11268,2,False,4.6
ORD-2025-02282,2025-03-17,Новокубанск,Краснодарский край,Южный,Электроника,mobile_app,1,22760,0.1,20484,3,False,4.1
ORD-2025-00347,2025-03-17,Сольвычегодск,Архангельская область,Северо-Западный,Хобби и спорт,mobile_app,2,4060,0.0,8120,9,False,4.3
ORD-2025-03564,2025-03-17,Велиж,Смоленская область,Центральный,Хобби и спорт,mobile_app,1,2490,0.05,2366,3,False,5.0
ORD-2025-05029,2025-03-17,Рубцовск,Алтайский край,Сибирский,Детские товары,mobile_app,1,3340,0.0,3340,4,False,5.0
ORD-2025-04187,2025-03-18,Нальчик,Кабардино-Балкарская Республика,Северо-Кавказский,Детские товары,mobile_app,2,4950,0.0,9900,4,False,5.0
ORD-2025-04223,2025-03-18,Братск,Иркутская область,Сибирский,Дом и ремонт,web,1,9980,0.0,9980,5,False,5.0
ORD-2025-00920,2025-03-18,Новокузнецк,Кемеровская область - Кузбасс,Сибирский,Электроника,mobile_app,1,7130,0.0,7130,4,False,4.2
ORD-2025-03066,2025-03-18,Медногорск,Оренбургская область,Приволжский,Электроника,web,1,18450,0.0,18450,3,False,4.8
ORD-2025-01501,2025-03-18,Лакинск,Владимирская область,Центральный,Детские товары,mobile_app,1,2580,0.0,2580,4,False,5.0
ORD-2025-00173,2025-03-18,Курлово,Владимирская область,Центральный,Одежда,mobile_app,1,5600,0.1,5040,2,False,5.0
ORD-2025-04494,2025-03-18,Луза,Кировская область,Приволжский,Электроника,call_center,1,10320,0.0,10320,4,False,4.6
ORD-2025-01941,2025-03-18,Смоленск,Смоленская область,Центральный,Детские товары,web,2,7680,0.0,15360,3,False,4.9
ORD-2025-04005,2025-03-18,Видное,Московская область,Центральный,Детские товары,mobile_app,1,1760,0.0,1760,3,False,5.0
ORD-2025-02519,2025-03-18,Городище,Пензенская область,Приволжский,Дом и ремонт,web,1,6180,0.0,6180,2,True,4.0
ORD-2025-02050,2025-03-18,Череповец,Вологодская область,Северо-Западный,Хобби и спорт,web,1,6600,0.0,6600,2,False,4.1
ORD-2025-03543,2025-03-18,Выборг,Ленинградская область,Северо-Западный,Электроника,mobile_app,1,19730,0.0,19730,2,False,5.0
ORD-2025-01306,2025-03-18,Горно-Алтайск,Республика Алтай,Сибирский,Авто,web,3,18620,0.1,50274,4,False,4.7
ORD-2025-02849,2025-03-18,Архангельск,Архангельская область,Северо-Западный,Детские товары,mobile_app,2,5500,0.0,11000,2,False,5.0
ORD-2025-01526,2025-03-18,Новочеркасск,Ростовская область,Южный,Хобби и спорт,mobile_app,1,3280,0.0,3280,3,False,4.9
ORD-2025-03551,2025-03-18,Данков,Липецкая область,Центральный,Дом и ремонт,mobile_app,1,5000,0.0,5000,1,False,4.5
ORD-2025-03284,2025-03-18,Красноармейск,Саратовская область,Приволжский,Электроника,mobile_app,1,22890,0.0,22890,2,False,4.4
ORD-2025-00444,2025-03-18,Минеральные Воды,Ставропольский край,Северо-Кавказский,Дом и ремонт,mobile_app,1,3990,0.1,3591,8,False,4.6
ORD-2025-01283,2025-03-18,Рославль,Смоленская область,Центральный,Услуги,mobile_app,1,14990,0.05,14240,3,False,4.8
ORD-2025-04246,2025-03-18,Северск,Томская область,Сибирский,Дом и ремонт,mobile_app,1,5950,0.0,5950,5,False,4.3
ORD-2025-00258,2025-03-18,Арск,Республика Татарстан,Приволжский,Электроника,mobile_app,1,12270,0.0,12270,4,False,4.7
ORD-2025-05646,2025-03-18,Петропавловск-Камчатский,Камчатский край,Дальневосточный,Электроника,web,1,34080,0.0,34080,5,False,4.5
ORD-2025-05581,2025-03-18,Новоалтайск,Алтайский край,Сибирский,Услуги,web,3,13790,0.15,35164,4,False,4.4
ORD-2025-04409,2025-03-18,Вельск,Архангельская область,Северо-Западный,Детские товары,web,1,6850,0.05,6508,2,False,5.0
ORD-2025-04933,2025-03-18,Новый Уренгой,Тюменская область,Уральский,Авто,mobile_app,1,13550,0.0,13550,4,False,4.6
ORD-2025-03750,2025-03-18,Княгинино,Нижегородская область,Приволжский,Дом и ремонт,web,1,10010,0.0,10010,4,False,5.0
ORD-2025-00047,2025-03-18,Озеры,Московская область,Центральный,Авто,web,1,9660,0.05,9177,6,False,4.3
ORD-2025-00281,2025-03-18,Отрадное,Ленинградская область,Северо-Западный,Электроника,mobile_app,1,10880,0.0,10880,3,False,4.4
ORD-2025-03853,2025-03-18,Благовещенск,Амурская область,Дальневосточный,Детские товары,web,1,5440,0.05,5168,5,False,4.6
ORD-2025-04773,2025-03-18,Северск,Томская область,Сибирский,Детские товары,mobile_app,1,5170,0.05,4912,6,False,4.2
ORD-2025-00127,2025-03-18,Тавда,Свердловская область,Уральский,Авто,web,1,14260,0.1,12834,7,False,4.6
ORD-2025-00849,2025-03-18,Кемерово,Кемеровская область - Кузбасс,Сибирский,Авто,web,2,9420,0.05,17898,5,False,4.3
